km,potencia,volante_regulable,aire_acondicionado,camara_trasera,asientos_traseros_plegables,elevalunas_electrico,bluetooth,gps,alerta_lim_velocidad,precio,tiemo_venta,year_registro,mes_registro,year_venta,mes_venta,precio_log10,tipo_gasolina_diesel,tipo_gasolina_electro,tipo_gasolina_hybrid_petrol,tipo_gasolina_petrol,color_beige,color_black,color_blue,color_brown,color_green,color_grey,color_orange,color_red,color_silver,color_white,tipo_coche_convertible,tipo_coche_coupe,tipo_coche_estate,tipo_coche_hatchback,tipo_coche_sedan,tipo_coche_subcompact,tipo_coche_suv,tipo_coche_van,modelo_agrupado_M1,modelo_agrupado_M2,modelo_agrupado_M3,modelo_agrupado_M4,modelo_agrupado_M5,modelo_agrupado_M6,modelo_agrupado_M7,modelo_agrupado_Otros,modelo_agrupado_XSERIES
82374.0,105.0,True,True,True,False,True,False,True,True,12400.0,67,2012,10,2018,5,4.093421685162235,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
25703.0,70.0,False,True,False,False,False,False,True,False,8200.0,28,2016,1,2018,5,3.9138138523837167,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
128856.0,85.0,True,False,False,False,False,False,True,False,3900.0,61,2013,4,2018,5,3.591064607026499,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
114439.0,85.0,False,True,True,False,False,False,True,False,9800.0,63,2013,2,2018,5,3.9912260756924947,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
46036.0,85.0,False,False,False,False,False,False,True,True,11800.0,50,2014,3,2018,5,4.071882007306125,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
173110.0,85.0,False,True,False,False,False,False,True,False,8800.0,55,2013,10,2018,5,3.9444826721501687,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
144607.0,85.0,False,False,False,False,False,False,True,False,8300.0,55,2013,10,2018,5,3.9190780923760737,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
20297.0,85.0,False,True,False,False,False,False,True,False,16900.0,44,2014,9,2018,5,4.227886704613674,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
44586.0,105.0,False,False,False,False,True,False,True,True,13000.0,66,2012,11,2018,5,4.113943352306837,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
145215.0,85.0,False,False,False,False,False,False,True,False,2500.0,167,2004,8,2018,5,3.3979400086720375,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
108038.0,85.0,False,False,False,False,False,False,True,True,9900.0,63,2013,2,2018,5,3.99563519459755,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
137773.0,85.0,True,True,False,False,True,False,True,False,10900.0,63,2013,2,2018,5,4.037426497940624,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
149302.0,85.0,False,False,False,False,False,False,True,False,9200.0,61,2013,4,2018,5,3.963787827345555,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
156180.0,85.0,True,False,False,False,False,True,True,False,8900.0,71,2012,7,2018,5,3.949390006644913,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
170287.0,105.0,False,False,False,False,False,False,True,False,5700.0,123,2008,3,2018,5,3.7558748556724915,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
116214.0,85.0,False,False,False,False,False,False,True,False,8700.0,59,2013,6,2018,5,3.9395192526186187,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
54093.0,110.0,False,True,False,False,False,True,True,False,16300.0,31,2015,10,2018,5,4.212187604403958,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
214982.0,85.0,False,False,False,False,False,False,True,False,6100.0,85,2011,5,2018,5,3.785329835010767,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
186916.0,100.0,False,False,False,False,False,False,True,False,4000.0,117,2008,9,2018,5,3.6020599913279625,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
106143.0,85.0,False,True,False,False,False,False,True,False,10100.0,61,2013,4,2018,5,4.004321373782642,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
119724.0,100.0,False,True,False,False,False,False,True,False,9900.0,63,2013,3,2018,6,3.99563519459755,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
122215.0,85.0,False,False,False,False,False,False,True,False,8600.0,71,2012,8,2018,6,3.934498451243568,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
76461.0,85.0,True,True,True,False,False,False,True,False,15600.0,63,2013,3,2018,6,4.193124598354461,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
126423.0,85.0,False,False,False,False,False,False,True,False,9800.0,62,2013,4,2018,6,3.9912260756924947,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
131518.0,85.0,False,False,False,False,False,False,True,False,7500.0,88,2011,3,2018,6,3.8750612633917,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
52198.0,75.0,False,False,False,False,True,True,True,False,14300.0,65,2013,1,2018,6,4.155336037465061,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
60126.0,85.0,False,False,False,False,False,False,True,False,11800.0,66,2012,12,2018,6,4.071882007306125,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
48627.0,85.0,False,True,False,False,False,False,True,False,9600.0,45,2014,9,2018,6,3.9822712330395684,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
135855.0,85.0,True,True,False,False,True,True,True,False,10100.0,60,2013,6,2018,6,4.004321373782642,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
121721.0,135.0,True,True,True,False,True,False,True,True,14400.0,51,2014,3,2018,6,4.158362492095249,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
155752.0,135.0,True,False,False,False,False,False,True,False,11200.0,64,2013,2,2018,6,4.049218022670182,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
169560.0,125.0,False,True,False,False,False,True,True,False,10200.0,75,2012,4,2018,6,4.008600171761918,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
132937.0,85.0,False,True,False,False,False,False,True,False,9200.0,56,2013,10,2018,6,3.963787827345555,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
93921.0,70.0,False,False,True,False,True,False,True,False,11200.0,51,2014,3,2018,6,4.049218022670182,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
14052.0,160.0,True,True,True,False,False,False,True,True,47000.0,36,2015,1,2018,1,4.672097857935717,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
130399.0,100.0,True,True,True,False,True,False,True,False,18200.0,61,2012,12,2018,1,4.260071387985075,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
54157.0,105.0,True,True,False,False,False,False,True,True,13100.0,56,2013,5,2018,1,4.117271295655764,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
121114.0,135.0,False,False,False,False,False,False,False,False,13100.0,54,2013,10,2018,4,4.117271295655764,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
118846.0,135.0,False,True,False,False,False,False,True,True,18700.0,50,2014,1,2018,3,4.271841606536499,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
167417.0,105.0,False,False,False,False,False,False,False,False,3600.0,78,2012,4,2018,9,3.5563025007672873,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
93308.0,135.0,False,False,False,False,False,False,False,True,13900.0,53,2014,3,2018,8,4.143014800254095,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
191906.0,105.0,False,False,False,True,False,False,True,False,9500.0,61,2013,5,2018,6,3.9777236052888476,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
129815.0,85.0,False,True,False,False,False,False,True,False,11100.0,61,2013,7,2018,8,4.045322978786658,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
63020.0,110.0,False,False,False,False,False,False,False,False,21700.0,26,2016,3,2018,5,4.336459733848529,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
52560.0,85.0,False,False,False,False,False,False,True,False,12100.0,60,2013,6,2018,6,4.08278537031645,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
140814.0,105.0,False,False,False,False,False,False,False,True,15500.0,46,2014,10,2018,8,4.190331698170292,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
102499.0,100.0,True,True,False,False,False,True,True,False,11800.0,74,2012,5,2018,6,4.071882007306125,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
73086.0,135.0,False,False,False,False,False,False,False,True,17500.0,55,2014,2,2018,9,4.243038048686294,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
49518.0,140.0,False,False,False,False,False,False,False,True,26500.0,47,2014,9,2018,8,4.423245873936808,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
92385.0,135.0,False,True,False,False,False,False,True,True,20200.0,51,2014,2,2018,5,4.305351369446623,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
170847.0,135.0,False,False,False,False,False,False,True,False,10900.0,46,2014,6,2018,4,4.037426497940624,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
84133.0,105.0,False,False,False,False,False,False,False,False,11800.0,62,2013,5,2018,7,4.071882007306125,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
88233.0,135.0,False,False,False,False,False,False,False,True,16300.0,50,2014,1,2018,3,4.212187604403958,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
84803.0,160.0,False,False,False,False,False,False,False,True,38000.0,46,2014,7,2018,5,4.57978359661681,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
155509.0,105.0,False,False,False,False,False,False,False,False,12000.0,49,2014,6,2018,7,4.079181246047625,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
34767.0,135.0,False,False,False,False,False,False,False,False,14000.0,56,2013,9,2018,5,4.146128035678238,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
127454.0,120.0,False,False,False,False,False,False,False,False,5500.0,44,2014,8,2018,4,3.7403626894942437,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
72677.0,180.0,False,False,False,False,False,False,False,True,23900.0,67,2012,9,2018,4,4.378397900948138,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
132344.0,135.0,False,False,False,False,False,False,False,True,18100.0,52,2014,2,2018,6,4.2576785748691846,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
89016.0,105.0,False,False,False,False,False,False,False,True,18000.0,55,2013,12,2018,7,4.2552725051033065,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
82658.0,105.0,False,False,False,False,False,False,False,True,16100.0,43,2014,8,2018,3,4.20682587603185,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
62663.0,85.0,False,False,True,False,False,False,True,True,11900.0,55,2014,1,2018,8,4.075546961392531,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
104005.0,110.0,False,False,False,False,False,False,False,True,15400.0,45,2014,6,2018,3,4.187520720836463,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
75065.0,140.0,False,False,False,False,False,False,False,True,20600.0,46,2014,10,2018,8,4.313867220369153,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
55307.0,105.0,False,False,False,False,False,False,False,True,9900.0,82,2011,6,2018,3,3.99563519459755,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
165461.0,190.0,False,False,False,False,False,False,False,True,30600.0,49,2014,6,2018,7,4.48572142648158,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
183815.0,140.0,False,False,False,False,False,False,False,True,18300.0,47,2014,8,2018,7,4.26245108973043,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
71894.0,105.0,False,False,False,False,False,False,False,False,12400.0,64,2013,2,2018,6,4.093421685162235,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
141768.0,135.0,False,False,False,False,False,False,False,True,16400.0,53,2014,3,2018,8,4.214843848047698,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
68086.0,105.0,False,False,False,False,False,False,False,True,13200.0,41,2014,11,2018,4,4.12057393120585,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
111237.0,190.0,False,False,False,False,False,False,False,True,26300.0,34,2015,6,2018,4,4.419955748489758,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
78420.0,105.0,False,False,False,False,False,False,False,False,17600.0,62,2013,1,2018,3,4.2455126678141495,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
67967.0,135.0,False,False,False,False,False,False,False,False,18200.0,53,2013,11,2018,4,4.260071387985075,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
129631.0,85.0,False,False,False,False,False,False,False,True,13100.0,57,2013,12,2018,9,4.117271295655764,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
82051.0,100.0,True,True,True,False,False,False,True,True,15500.0,65,2012,11,2018,4,4.190331698170292,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
96038.0,190.0,False,False,False,False,False,False,False,True,42700.0,39,2015,3,2018,6,4.630427875025024,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
167323.0,105.0,False,True,False,False,False,False,True,False,15300.0,62,2013,2,2018,4,4.184691430817598,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
57435.0,135.0,False,False,False,False,False,False,False,True,26700.0,55,2013,12,2018,7,4.426511261364575,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
97364.0,135.0,False,False,False,False,False,False,False,True,19300.0,74,2012,2,2018,3,4.285557309007774,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
83999.0,180.0,False,False,False,False,False,False,False,True,35200.0,66,2012,12,2018,6,4.546542663478131,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
50098.0,105.0,False,False,False,False,False,False,False,True,14300.0,49,2014,1,2018,2,4.155336037465061,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
101815.0,105.0,False,False,False,False,False,False,False,False,9300.0,60,2013,3,2018,3,3.9684829485539352,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
113479.0,105.0,False,True,False,False,False,False,True,False,12400.0,71,2012,10,2018,8,4.093421685162235,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
113649.0,105.0,False,True,False,False,False,False,True,False,12300.0,65,2012,10,2018,3,4.089905111439398,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
153960.0,135.0,False,False,False,False,False,False,False,True,14400.0,57,2013,10,2018,7,4.158362492095249,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
98151.0,135.0,False,False,False,False,False,False,False,True,16900.0,79,2011,10,2018,4,4.227886704613674,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
161836.0,105.0,False,True,False,False,False,False,True,True,15800.0,50,2014,2,2018,4,4.198657086954422,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
116283.0,105.0,False,False,False,False,True,False,True,True,12900.0,77,2012,4,2018,8,4.110589710299249,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
113533.0,105.0,False,True,False,False,False,False,True,False,13100.0,68,2012,10,2018,6,4.117271295655764,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
99160.0,105.0,False,False,False,False,False,False,False,True,17700.0,48,2014,3,2018,3,4.247973266361806,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
89625.0,105.0,False,True,False,False,False,False,False,True,11300.0,57,2013,9,2018,6,4.05307844348342,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
124980.0,105.0,False,False,False,False,False,False,True,False,14100.0,52,2014,3,2018,7,4.14921911265538,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
44052.0,105.0,False,False,False,False,False,False,False,False,15100.0,59,2013,8,2018,7,4.17897694729317,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
88662.0,105.0,False,True,False,False,False,False,False,True,11300.0,61,2013,6,2018,7,4.05307844348342,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
26636.0,110.0,False,False,False,False,False,False,False,True,27700.0,22,2016,10,2018,8,4.442479769064448,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
25831.0,110.0,False,False,False,False,False,False,False,True,31100.0,22,2016,10,2018,8,4.492760389026838,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
58956.0,105.0,False,False,False,False,False,False,False,True,17100.0,63,2013,2,2018,5,4.232996110392154,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
162683.0,85.0,False,False,False,False,False,False,False,True,6000.0,46,2014,10,2018,8,3.7781512503836434,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
136416.0,135.0,False,True,False,True,False,False,True,True,17100.0,71,2012,5,2018,3,4.232996110392154,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
142332.0,230.0,True,True,False,True,True,True,True,True,27400.0,48,2014,3,2018,3,4.437750562820388,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
181874.0,190.0,True,True,True,True,True,True,True,True,21500.0,53,2014,1,2018,6,4.332438459915605,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
95391.0,135.0,True,True,False,True,True,True,True,True,27700.0,52,2014,2,2018,6,4.442479769064448,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
104165.0,135.0,False,False,False,False,False,False,False,True,12100.0,60,2013,4,2018,4,4.08278537031645,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
143737.0,135.0,False,False,False,False,False,False,False,True,13900.0,52,2013,9,2018,1,4.143014800254095,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
161610.0,100.0,True,False,True,False,False,True,True,False,11800.0,55,2013,9,2018,4,4.071882007306125,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
131429.0,135.0,True,True,False,True,True,False,True,False,16800.0,61,2013,2,2018,3,4.225309281725863,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
75605.0,110.0,False,True,False,False,False,False,True,True,24100.0,34,2015,3,2018,1,4.382017042574868,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
148062.0,155.0,True,True,True,True,True,False,True,True,38100.0,43,2014,6,2018,1,4.580924975675619,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
223269.0,210.0,True,True,False,False,True,True,True,True,13100.0,121,2008,1,2018,1,4.117271295655764,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
54754.0,85.0,False,True,False,False,True,False,True,False,13600.0,52,2013,9,2018,1,4.133538908370218,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
45872.0,190.0,True,True,True,True,False,False,True,True,43700.0,36,2015,1,2018,1,4.640481436970422,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
115723.0,100.0,False,True,False,False,False,False,True,True,15900.0,53,2013,10,2018,3,4.201397124320452,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
145781.0,85.0,False,True,False,False,False,False,True,False,10200.0,61,2012,12,2018,1,4.008600171761918,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
167966.0,120.0,True,True,False,True,False,True,True,False,14900.0,72,2012,4,2018,3,4.173186268412274,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
82906.0,135.0,False,True,True,True,True,False,True,True,19300.0,56,2013,7,2018,3,4.285557309007774,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
39725.0,280.0,False,True,False,True,True,True,True,False,64300.0,20,2016,5,2018,1,4.808210972924222,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
150476.0,105.0,False,False,False,False,False,False,True,False,3700.0,32,2015,5,2018,1,3.568201724066995,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
150863.0,105.0,False,False,False,False,False,False,True,False,4900.0,35,2015,5,2018,4,3.690196080028514,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
47959.0,100.0,False,False,False,False,False,False,True,False,14100.0,79,2012,1,2018,7,4.14921911265538,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
143161.0,85.0,False,True,False,False,False,False,True,False,11400.0,59,2013,2,2018,1,4.056904851336473,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
99058.0,140.0,True,True,False,True,True,False,True,True,25700.0,41,2014,8,2018,1,4.409933123331294,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
